0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-0	-0	0.68249	-0.37252	0	0.34125	-0.37252	-0.59105	-0.34125	-0.37252	-0.59105	-0.68249	-0.37252	0	-0.34125	-0.37252	0.59105	0.34125	-0.37252	0.59105	0	0	0	0	0	0	0	0	0	0	
